GSE21749_P_WT_1 GSE21749_P_WT_2 GSE4193_P_WT_1b GSE4193_P_WT_2 GSE21749_R_WT_1 GSE21749_R_WT_2 GSE4193_R_WT_1 GSE4193_R_WT_2
mboat1 4.99429422422292 5.15701891612054 5.42785248079179 5.47307694903458 5.27984071420278 5.41067855115913 5.49182310595047 5.57108140812741
doc2g 7.20852922486715 6.97371850224664 7.04528950188503 7.27083665821458 7.35654440904851 7.33506804627577 7.62507211145039 7.51573880142872
lonp1 8.48656442895343 8.45702648191623 8.34145798552427 8.43690281702941 7.88233648551951 7.89327125379882 8.46090814695566 8.44780088586784
nalcn 4.84912572513551 4.62522939557382 4.70590158562815 5.05269087011696 4.99858894997269 4.66881995830405 4.57516940616647 4.82013399513401
alox5ap 6.75465939807598 6.32635429471546 6.87250047370045 7.26697317981885 7.06801379924719 6.89995980644571 6.77721151772711 6.97746570052139
tecta 6.25433129265642 6.09296635589554 6.0557245480568 6.04964271441641 6.56262199200413 6.05367490682576 6.02333393568865 6.36172738647038
mbd3l2 5.3484054641917 5.40800781304832 5.5705466845351 5.6693113314027 5.40651296550956 5.72990300714996 5.48504228700405 5.62457821592004
ntrk1 5.90062551662635 5.44642570094102 6.00499516466966 6.15221032725801 6.00315431398347 5.55304547395108 6.00378759961211 6.1957150950998
gjb4 5.50456096881648 5.27894896842358 5.86037390355579 5.93610738075236 5.82344225165165 5.77091883523099 5.93113952654239 6.17389912098508
ropn1l 11.2407745542491 10.967386620334 11.362027638007 11.2891379453354 11.4450511261286 11.5881221842705 11.5481970133259 11.4904262333603
gm26572 7.6902159906015 7.47244056981107 7.58518535035391 7.63153575847569 7.14426770117094 7.25636740216131 7.71869847021796 7.55217835701057
tmem132d 5.89040341994631 5.92174925865669 6.31542893118174 6.44028446150154 6.18457341974744 6.21247934621606 6.21712592921523 6.72380784348789
ighv14-2 4.92697804712386 4.95615736546526 4.74168435402872 4.75311636581117 5.22987184637202 5.04334911249674 4.69023198003947 4.78437253295205
dach2 4.87434047741093 4.75288553683397 5.1185044393596 5.65093502192428 5.38830967034474 4.98624657547282 5.00464210335761 4.98717545705263
au021889 5.20150069963957 5.55028164112377 5.64610867217169 5.9022404104799 5.26151207416512 5.52640373192 5.61761457164092 5.81313553914135
ai451250 5.30253019368007 5.29525828880978 5.52416668780134 5.51694331393902 5.38991507615331 5.70659441138004 5.33608576404543 5.64896425088413
klk6 5.89748358348219 5.63683143921615 6.13304744611393 6.34419042371911 6.01804945406773 6.05170329240516 6.17258565086904 6.48622403128253
gm13205 8.98775555138508 8.45254780697114 8.9504983032799 8.89534233644087 8.73687743579642 8.71668975503704 8.81334514684668 8.57623528221717
gm15498 5.55369910703596 5.36108739493159 5.14533860446463 5.32987770403327 5.54939191354094 6.13350190955996 5.47734473301049 5.66214935129403
sh3gl1 10.7592599316317 10.6742828822458 10.6841888613504 10.5586030064969 11.0082871044802 10.9567512595248 10.8366393424639 10.8933495408595
nol3 6.19429737501409 6.04990378983213 6.5132460519218 6.68387188316559 6.51711870249141 6.5162505840642 6.65325755924196 6.93503605478104
gm13856 6.22025005966082 6.59126110415824 6.51814994666013 6.73850926713482 6.75500896863348 6.74441983925896 6.93644598713746 7.10369377694158
ces2f 5.0524820959099 5.31251049562809 5.22027525642729 5.21752552630917 5.45624398174667 5.64809118884449 5.30573118280775 5.44381574077755
au019752 4.63865412780849 4.79215534131028 4.8155426356785 4.91232814956597 4.97590674551192 4.48309919890315 4.72164936754739 4.98054959329119
mael 13.7911334605484 13.8728848749434 14.1012143364669 14.0177042923299 13.8529760787382 13.8331635277758 14.0713684130889 14.0871023788213
lcat 6.44264818198335 6.6102903339593 6.681620379635 6.86333262806126 6.97412806763338 7.08498834037343 6.77010678721629 6.69865645335758
fam86 8.11659317181741 8.02708327717067 8.20487713722276 8.19297452511391 7.53179020445408 7.71719481027319 8.01669385712009 7.97229667449583
gpx7 6.91008150009472 7.15475739181515 6.63336671440123 6.93393535779147 6.77539991787659 6.60777599738493 7.06625089002483 6.82685401522512
cxcl11 6.33026988899252 6.12739562983881 6.60134379786088 6.49760947499877 6.19496116117616 6.49149729540638 6.47233446465233 6.77645210472811
tmco6 5.92238414527156 6.22519848788695 6.50974615029217 6.31220539568881 6.15176068925997 6.23364957501284 6.40849479818142 6.54178266706138
c80256 5.76484294365085 5.91670947915799 6.13406040404738 6.06267285593499 5.8817778668885 6.07256254550206 6.16452288264928 6.13758243657827
tbc1d2b 6.72969503067985 6.69374242962156 6.0911082804645 6.75130542053884 6.30263387608762 6.56627579478697 6.62166192281506 6.53349950469603
sprr2f 4.49498610578557 4.75322416959231 4.85880922159048 5.18810598783196 4.77560620522567 4.332488368779 4.59430984346122 4.62113238446921
eda2r 5.1233007193551 5.018849438292 5.16431369724177 5.30130012114525 5.59851013907981 5.16557683649045 4.82450205312781 4.83428402398254
eef1g 4.85191828008902 4.7028552428487 4.62559102263978 4.60557406387304 5.06544814978438 5.15783581440158 4.81533175711592 4.69614517448271
ube2o 10.2233643802573 9.92259288812111 9.8750286102023 9.75627253346691 9.95332480400765 9.97005002349808 9.65424664199743 9.61949024134429
gpr149 4.08425165553057 4.20718630490619 3.84730208696798 4.02926399269268 4.27924134917871 4.39606041985309 4.07449181303154 3.90718456090483
aa409261 6.10242353889226 6.39171412164467 6.38539657076869 6.58158103827261 6.63340047043503 6.31615345484301 6.54582679252564 6.84868109066819
catsperg2 5.4063510665628 5.25678967997734 5.6117764854521 5.55839613678127 5.54077551469736 5.31278174867377 5.35629323186983 5.66960366576459
pls1 7.26559264380171 7.14465847500091 7.69302760645732 7.72816989450932 7.67523392623901 8.37121307141898 7.71800773180248 7.57045700696754
myo5c 4.49498610578557 4.27376685781857 3.95812853996435 4.09295453031965 4.41204029859136 4.129443316433 4.0493771456066 4.10605240462814
larp7 12.480583406723 12.4357938726971 12.7243785085248 12.6412707740574 12.7587418416492 12.6917970453968 12.989846378083 12.5154054817953
c77027 7.03284035644693 6.80943124115772 7.54918404352136 7.68311508399808 7.58910414934467 7.77477861814795 7.5550054480777 7.63408411427648
traf3ip3 6.3851724120816 6.32483754055644 6.77102663409092 6.984420028142 6.62266677162148 6.68679728593999 6.7358723779058 6.84500852927127
wipf1 6.80424216556077 7.32159791340037 7.1132101414635 7.30432303454748 7.07268782447391 7.3529217182357 7.35235693781592 7.31782026742234
ai839979 6.25209970008526 6.23903960849003 6.68579188289967 6.46243973560597 6.428961285552 6.46357965332717 6.76647278859381 6.58593836785243
sit1 6.54267704286421 6.25466606320649 6.82560572339742 6.87181586987088 6.63047307515969 6.82977327433996 6.74661319713078 6.84927908419533
fbxl8 6.56805178167009 6.46067246884474 6.71957172078956 6.85441202641549 6.84098984957615 6.70842835783433 7.1538348722759 7.03372545673991
lrrc4 6.81059504210719 6.53622645426466 6.85300568109382 6.6256476189341 6.30512890262216 6.61425301616876 6.63887157602571 6.85040927888586
stamos 10.882092580814 10.8372310704699 10.3268713097028 10.8779062283946 11.4071642769409 11.4676701949124 10.8402606692213 10.9511518920298
acsl6 7.84544996131849 7.62960717538275 7.9439631282872 7.72057476003939 7.57115284561926 7.57244565467326 7.39119071719 7.28855986828062
krtap3-2 4.15047730110456 4.35650193354945 4.13422406359252 4.36565659549588 4.30583640111827 4.41998231528102 4.12818387941273 4.1303958059595
sema4c 7.7060300055424 8.04511987478957 7.35192454275445 7.06733620942276 7.82805127757631 7.68473380653307 7.60353997136718 7.56414470079694
rad9a 8.9930577998384 8.43456751358976 8.79309948863724 8.69343621598327 8.34650308790522 8.65525059100173 8.51244682014179 8.61258449728782
serpind1 6.26398659957068 6.38321513081269 6.68671950284721 6.69687281927598 6.56517706303851 6.5162505840642 6.7428137176258 6.77537988931137
sharpin 10.2552814210045 10.2886934240472 9.88856316478937 9.86780263971403 10.0595801470538 10.0480281758568 9.95280136315012 9.61997570290944
prl7a1 3.58389792239234 3.6139197838323 3.87523007730178 3.94439539728267 3.65550383029677 3.86008569924293 3.84070663045149 3.86855410831025
sgk2 7.9448244020507 7.26772117057719 7.72385005412388 7.823645026187 8.21368627085546 7.95525447193654 7.71773276862359 7.76241837143564
stard3nl 8.49290148849721 8.93110540167571 8.29054775793589 8.52061812310463 8.22784665665471 8.16579970606617 8.33038374448784 8.4503964248623
p2ry13 6.62275323317246 6.98611632410488 7.02102658961247 7.10536382771293 6.56834896319628 7.00728756792445 7.21772534923579 7.16445589027255
ogg1 8.63331777356488 8.48358208579894 8.70724520030357 8.81381207319848 8.51762298586086 8.63303868564183 8.40429193157833 8.96320168386576
ifih1 5.74580501233518 5.78503888409178 5.91159150323889 6.03736789468345 5.49635702392692 5.48715383748267 5.90694572675966 5.79640706104394
aa414992 4.44572553630382 4.43335638959815 4.12794516277878 4.13310894082165 4.28829772789908 4.33062049959111 4.11358530173997 4.21865379943995
neurl1b 6.69968995277406 6.47089683245813 6.80942937022527 6.80947705871382 6.92988239881163 6.67146694715707 6.91285872490699 6.97746570052139
lmo2 7.32473943465048 7.73609504919693 7.47307266877617 7.59597257294541 7.07370602770679 7.21078104190056 7.35748715821454 7.30216611203197
gm26532 6.9182109185938 6.51826960182228 6.80468588194874 7.00777783116566 6.72010356336346 6.70421873962296 6.9040831758871 7.1483294266846
brf1 10.393224408502 10.1950573478793 10.0932121071124 10.2095812702774 10.4546080091496 10.3914709406727 10.1921896553684 9.91279916130539
trim61 6.17475578113878 6.22687877730433 6.5312860151244 6.46710090743781 6.27632656899532 6.47394946513583 6.47013639162357 6.61471052150262
cpn1 5.8444483039164 5.59026953055746 6.1818269527976 5.94329890398852 5.86634424327186 5.82402379425727 6.02413518817172 6.19048256339464
ai450353 4.93664689930002 4.79766239043195 5.60397142309754 4.94723463832224 5.10709976126925 4.68887009623567 5.18309710085705 5.10337701149229
bend6 4.27762973754178 4.50181012497067 4.41962724754326 4.48582893832325 4.46910114247834 4.0739296284548 4.2546430143588 4.23258628900061
slco4c1 4.86398475257579 4.93587373338928 4.53451111736297 4.82213710599409 5.11239884070973 5.2837095198849 4.55710858907387 4.8293076169968
zfp324 5.19825024257256 5.03999278961712 5.29927224686874 5.37497490529494 5.57392785504698 5.56063707741433 5.21827138152888 5.39629362220824
nlgn1 5.15408240934684 5.16012775082044 5.68362586142343 5.6995620482794 5.59155277460207 5.60273275345671 5.77952547527545 5.73235373691923
au020745 5.69640653529632 5.21322206247875 5.88882173794836 5.90536134847192 5.7255719515562 5.87275836239822 6.05233060361407 6.18181890776259
ak085275 5.8928924442667 5.72741459985915 5.81853066049344 6.02514113191375 5.12454789757667 5.54638072074071 5.79475488526061 5.94510600043583
serpinb9c 4.72010400869626 4.82495779017229 5.1026332672102 5.11757777520778 4.96635851098923 4.94735231372355 5.20943828558124 5.32808888956158
pou5f1 6.66016819004706 6.32948077062356 6.86967392447822 6.87775320045877 6.6733664953679 6.6111340778926 6.93837172144335 6.74172591473355
b4galt3 8.88714158669412 8.81015369182074 8.61154427620618 8.84874667435892 8.62709505780421 8.73166468430733 8.12531052197123 8.54950962390186
tm4sf5 6.41038083324599 6.5313978607917 6.62914016712316 6.53478366506529 6.81470808641768 6.38255444354875 6.71147207432929 6.76446945752533
gpr35 6.06393512555701 5.92800373606802 6.2555752364678 6.18542797846 6.11056901433359 5.94960030639954 6.16187340508589 5.82106160077698
slfn10-ps 4.38886890363036 4.32978294953874 4.04467707326596 4.15728282400057 4.34959057882974 4.48346641723032 4.14707916719968 4.10257678810205
dctn2 12.5500593431865 12.4301956701824 12.6895326295185 12.7039790164806 12.4917974303042 12.4959846446593 12.7611732814273 12.8896049903997
glod5 4.97725253226189 4.70697061396227 5.03721669894099 4.99877012997836 5.02636453323315 4.75471379901694 4.79176011199759 4.8212709225907
gpr33 6.11977619500716 5.922115851102 6.10298473695545 6.27435973826671 5.78488275887994 6.30063177415727 6.20777393567557 6.64583645856322
pirt 5.66608440131959 5.21155841834355 5.54401260831121 5.56140767682206 5.50075449082338 5.35040768886623 5.7470448024419 5.93544814524921
kcnj3 7.24750878845149 6.70131538703517 7.0784818086255 7.5182542816377 7.10023351259755 7.07337624787295 7.2767424170071 7.37115593705345
slc51a 5.50456862888048 5.61099396312845 5.83549273674991 5.97959301972944 6.02802394832576 6.0146717866194 5.83549273674991 5.99842447320555
tmem30b 5.63392663933862 5.36993108278481 5.56489716951202 5.80120510900673 5.19534027983179 5.45981846709625 5.5466667789361 5.32641042375461
glra3 5.91959856012835 5.88847444103957 6.29738730310702 6.19585633327146 6.41167961243683 6.2557174127795 6.50680389651382 6.32923180829562
furin 7.11865836057223 7.39545287592687 7.25601344323184 7.70893712554678 7.23859044039755 6.85310898983704 7.53991061688765 7.35530662883193
s1pr5 5.09058832588661 5.00645427496678 4.80773770618843 4.92209106635774 4.8371294840714 5.20046899951735 4.77594229172666 5.04010383402363
loc553089 6.43014182485232 6.64572188414695 6.49639609658279 6.35211525228883 6.05021138899617 6.18697811041416 6.3631862036972 6.69997048795933
klk12 7.08916778203522 6.79605560404938 7.1308445562714 7.34993756581346 7.04896344406809 7.31363802422246 7.29804423976804 7.27501354490272
mdk 7.87373916692236 7.92813203349364 7.83615604749463 7.84970521696497 7.98027251276911 7.88557663972732 8.42037029489562 8.4460321403914
ccdc181 12.3108921496108 12.2069952732148 12.1548752086075 12.0413278408555 12.5020745109331 12.4635146755797 12.245750028934 11.9348833107389
hs3st3a1 5.5595962126094 5.1016404623279 5.4359316994242 5.42124998076882 5.24662542146122 5.00305596270272 5.43175262514798 5.38122634878672
dmrtb1 12.6509747638236 12.1397170190725 12.5309594249282 12.6609999777857 12.772134403429 12.816589161614 12.9237008660891 12.9734032803837
wfdc1 8.57217132193645 8.49170653528993 8.42075500798058 8.96492057533111 8.37786814922655 8.6668642167489 8.18938493432786 8.36060208386773
spock3 3.93082330244659 3.69022216607696 3.65265997962655 3.63220204757541 4.10119584024263 3.84074615094515 3.61854612245242 3.64401143188332
aa589418 5.5448211561232 5.25183842097168 5.84461167385869 5.85992015764362 5.72896100975387 5.65339338722558 5.79622738323287 6.12867622233486
lrch2 4.02450482140307 3.76417024488148 4.02382073404809 4.18653833910515 4.11134366605738 4.28971735448374 4.28027602447993 4.23525499455455
c81001 5.32710975615766 5.36161741117406 5.66723283167039 5.55356603741837 5.54548861232556 5.47190416650452 5.29513804085501 5.63994037241903
ptprc 5.00162360311669 5.13414168328975 4.86659346454191 5.07225369367478 4.90489442344776 4.7367523217892 4.78204070709694 4.80218538092893
mogat1 5.98153938202848 5.81438230644157 6.38566707207789 6.61330807649537 6.18530524225806 6.34671512565226 6.21747528419308 6.2333027429612
pir 5.43513155897527 5.4086357528063 5.64230380325739 5.83196270492883 5.69916831784036 5.95680484323131 5.80607661607854 5.68367398784516
tmem61 6.66918274543292 6.51061011753626 7.02743067354698 7.05173304600909 7.04950310209839 6.93023387657504 7.32290922574707 7.1926731671103
eno2 5.20115448666731 5.22923925036279 5.47330922674294 5.34665259061227 5.26103437532878 5.4803549605298 5.40890673718978 5.56527315083447
rnaseh2b 8.07580951761557 8.36111029413477 7.61369461515364 7.92559565856194 7.85098542100401 7.96152063112428 8.09301045937153 7.86052835966957
serpinb1a 4.45127613659878 4.13274256630005 4.04467707326596 4.31305156721936 4.22082524307415 4.64546929177681 4.15023411265454 4.10464266474964
sectm1b 5.77123898488584 5.29028684703772 5.95260150761059 6.11356505099045 5.8455025479533 6.00654521242439 6.02721342955228 6.13469878248381
c77581 7.15113139325327 6.71438376737787 7.18810080873777 6.84460240712416 7.1272255639318 7.12411200088148 6.93377794633279 6.98052468032274
dkk2 4.63950928318342 4.985659818086 4.53094880798672 4.60484893404527 4.52195291934032 5.0333506800718 4.60570236447486 4.74862883253702
ai596198 4.52013402534173 4.19369283606744 4.5339089402708 4.51128326301434 4.30952582997883 4.27499247094205 4.37437217316992 4.52919835899672
rgs1 5.08974047643017 5.20518120095515 5.40525093853384 5.62844173323258 5.50693408340932 5.35268540933018 5.47411091401161 5.66433905127464
cxxc4 6.11515157862549 5.92992845353901 6.21304873479564 6.30448351568402 6.05450347545223 6.19307298490346 6.3720122424947 6.54089676445933
cdx4 4.19907958918135 4.49614295618686 4.4455780537243 4.50620244922845 4.24084063232674 4.22525996241975 4.26562906727063 4.37179289555108
